,sqft_living,sqft_above,bathrooms,view,grade,price
19360,1630,1030,2.0,0,6,509000
19361,2350,2350,2.5,0,8,440000
19362,1350,1350,2.0,0,7,244000
19363,1320,870,1.75,0,7,399700
19364,1950,1250,2.5,0,7,519000
19365,2100,1050,1.0,0,7,211000
19366,3480,1750,2.5,0,7,950000
19367,1830,1830,2.5,0,8,410000
19368,2640,2040,2.0,0,7,750000
19369,900,900,1.0,0,6,133400
19370,1553,1553,2.0,0,7,240000
19371,1710,1570,2.5,0,8,539000
19372,3400,3400,3.0,0,10,688000
19373,1270,1270,1.5,0,7,465000
19374,2960,1480,1.75,2,8,936000
19375,3040,3040,2.5,0,7,620000
19376,1430,1430,1.75,0,7,429950
19377,1520,1520,2.5,0,7,296475
19378,1820,1100,2.0,0,7,330000
19379,1800,1270,2.25,0,8,445000
19380,2720,2070,3.25,1,10,846000
19381,1980,1380,1.75,1,8,725000
19382,2550,2550,2.5,0,9,369000
19383,2210,1390,1.75,0,8,625000
19384,2120,2120,2.0,0,7,535000
19385,1570,1570,1.5,0,6,229950
19386,1310,1310,1.75,0,7,229999
19387,3150,2460,3.5,0,8,850000
19388,3870,2530,4.5,0,10,589900
19389,1840,1160,1.0,0,7,513000
19390,1120,1120,1.0,0,6,401000
19391,1440,1440,2.5,0,7,260000
19392,2300,2300,2.75,0,8,525000
19393,2070,1370,3.5,0,8,470000
19394,1420,940,1.5,0,7,205000
19395,2010,1570,2.25,0,8,620000
19396,1200,1200,1.5,0,6,229000
19397,1150,860,2.0,0,7,445000
19398,1240,1240,1.0,0,7,215000
19399,1900,1900,2.5,0,8,504975
19400,2350,2350,2.25,0,8,495000
19401,1120,1120,1.0,0,7,205000
19402,1020,1020,1.0,0,6,152275
19403,1930,1930,2.25,0,8,586000
19404,2680,2680,2.5,0,9,779950
19405,2660,2660,1.75,0,8,557000
19406,2200,1220,2.25,2,8,610000
19407,1010,1010,1.5,0,7,405000
19408,2310,2310,2.25,0,8,320000
19409,920,920,1.0,0,6,356000
19410,3030,1930,3.0,0,7,794500
19411,1590,1590,1.75,0,7,349000
19412,2740,2740,2.25,0,7,549000
19413,960,960,1.0,0,6,193000
19414,2240,1440,1.5,1,9,700000
19415,2400,2400,2.5,0,8,523000
19416,2860,1800,3.25,0,7,565000
19417,2960,2960,2.5,0,7,500000
19418,3770,2710,3.25,0,9,1450000
19419,3830,3830,3.5,0,9,710000
19420,2750,2750,2.0,0,8,333000
19421,2100,1300,1.75,0,7,580000
19422,1500,1200,1.75,0,7,289950
19423,710,710,1.0,1,5,375000
19424,2770,1910,3.0,0,8,505000
19425,2050,1050,1.75,2,7,324950
19426,1960,1960,2.25,0,7,490000
19427,1770,1770,2.0,0,7,630000
19428,3290,3290,2.75,0,8,595000
19429,1990,1260,2.0,0,9,872500
19430,1760,1000,1.0,2,7,490000
19431,5080,5080,3.25,0,11,1900000
19432,1020,1020,1.0,0,7,310000
19433,1350,1200,1.0,0,6,450000
19434,1740,1740,1.5,0,9,539000
19435,3540,3540,2.5,0,10,888550
19436,1520,1080,2.5,0,7,269950
19437,1310,1310,1.75,0,7,300000
19438,3000,2410,3.25,0,10,780000
19439,2660,2660,2.5,0,8,545000
19440,2120,2120,2.25,0,7,278000
19441,1200,1200,2.25,0,7,342000
19442,1900,1900,1.75,0,7,190000
19443,1010,1010,1.5,0,8,387000
19444,1850,1850,2.25,0,7,279950
19445,4520,3580,4.5,0,9,550000
19446,2010,1510,2.0,0,8,439000
19447,2420,2420,2.25,0,8,774888
19448,2732,1870,2.5,2,8,480000
19449,1910,1910,2.0,0,8,835000
19450,3520,2400,3.5,0,9,1500000
19451,2220,1370,2.0,0,7,771000
19452,2020,1760,2.25,3,9,1230000
19453,2090,1420,2.5,0,8,600000
19454,1580,1010,1.0,0,7,305000
19455,2650,2650,1.75,0,8,1390000
19456,1020,1020,1.0,0,6,216500
19457,1070,720,2.5,0,7,370000
19458,2120,1640,1.75,0,8,492650
19459,1360,1060,1.75,0,7,431200
19460,1700,1700,2.0,0,7,277500
19461,1820,1090,1.5,0,7,278000
19462,1430,730,1.0,0,6,351000
19463,4140,3160,3.5,0,10,850000
19464,1313,1313,2.0,0,8,885000
19465,1590,1590,2.0,3,8,399950
19466,1080,1080,1.75,0,7,185000
19467,2730,1470,3.0,0,8,440000
19468,3800,3800,3.25,0,10,2400000
19469,2540,1320,2.25,0,8,299000
19470,1810,1230,1.75,0,8,299500
19471,1540,1540,1.5,0,7,420000
19472,1390,1390,1.0,0,7,234000
19473,1460,850,1.75,0,7,540000
19474,2350,2350,2.5,0,8,649950
19475,1160,1160,1.0,0,7,330000
19476,3500,3500,3.25,0,9,840000
19477,1980,1980,2.5,0,8,370000
19478,1250,1250,1.5,0,7,410000
19479,770,770,1.0,0,7,257000
19480,1920,1320,1.0,0,7,350000
19481,1120,1120,1.0,1,6,380000
19482,1150,1150,1.0,0,6,344000
19483,1590,1590,2.5,0,7,488000
19484,910,780,1.0,0,7,465000
19485,1870,960,1.75,0,7,229500
19486,2420,2420,3.0,0,8,445000
19487,2120,2120,1.5,0,6,246000
19488,2730,1660,2.5,0,7,545000
19489,2560,2560,2.5,1,8,518000
19490,2620,2620,2.5,0,8,565000
19491,2760,2760,2.5,0,7,445000
19492,2900,1450,2.5,0,8,968000
19493,1820,910,2.0,0,7,725000
19494,1870,990,1.75,0,7,315500
19495,2010,1470,1.75,0,7,487585
19496,940,940,1.0,0,7,246500
19497,1850,1650,1.75,0,8,819000
19498,2530,2530,2.5,0,7,349900
19499,940,940,1.0,0,6,267000
19500,1820,1480,2.25,0,7,480000
19501,1510,880,1.0,0,7,525000
19502,2070,2070,2.5,0,8,578000
19503,1380,1380,2.5,0,8,345000
19504,1270,910,1.0,0,7,499000
19505,1390,1390,1.5,0,7,425000
19506,1840,1840,3.0,0,8,268000
19507,1600,1600,1.0,0,7,240000
19508,1480,1100,1.5,0,7,147000
19509,2120,1770,2.0,0,6,500000
19510,2940,1940,2.75,2,8,1010000
19511,3820,3820,3.0,2,11,991500
19512,2740,1370,2.0,0,7,510000
19513,4360,4360,4.0,0,10,1980000
19514,1540,1540,2.5,0,8,484998
19515,4660,4660,3.5,2,11,1280000
19516,1590,1590,1.75,0,7,210000
19517,1180,1180,1.0,0,7,450000
19518,2360,1320,1.75,0,7,875000
19519,1860,1220,2.75,0,8,529950
19520,1470,1070,1.75,0,7,415000
19521,2990,1960,2.0,2,7,590000
19522,1690,1140,1.5,0,7,379950
19523,660,660,1.0,0,6,385000
19524,2310,2310,1.75,0,8,588000
19525,770,770,1.0,0,6,252500
19526,2320,2060,3.5,0,9,530000
19527,1370,1370,1.5,0,7,385000
19528,1700,1340,2.25,0,7,419000
19529,960,770,1.0,0,6,175000
19530,1150,870,1.0,0,7,515000
19531,2910,1850,2.5,0,9,945000
19532,2290,1290,2.25,0,7,359900
19533,2260,2260,2.5,0,8,419950
19534,1300,900,1.75,0,7,460000
19535,1850,1850,2.25,0,7,255000
19536,1920,1470,1.75,0,7,481000
19537,1920,1470,1.75,0,7,719521
19538,4910,4000,3.0,0,10,1080000
19539,2210,1410,2.5,2,8,334000
19540,2280,1520,2.75,0,8,675000
19541,1640,1090,1.75,0,7,556000
19542,1980,1700,2.0,3,8,900000
19543,900,900,1.0,0,7,400000
19544,1960,980,1.75,0,8,724950
19545,1800,1800,2.25,0,8,321000
19546,4270,3170,3.5,3,10,1360000
19547,1520,1020,2.0,0,6,171000
19548,5430,5430,3.0,0,10,1360000
19549,1950,1950,1.75,0,7,323000
19550,2190,2190,1.75,2,9,491500
19551,1200,1200,1.5,0,7,226000
19552,2180,1380,1.75,0,7,580000
19553,2320,2320,2.5,0,9,640000
19554,1040,800,1.75,0,7,619790
19555,2700,2700,2.5,0,8,383962
19556,1400,840,2.0,0,7,373000
19557,2060,1010,2.5,0,8,541338
19558,780,780,1.0,0,6,254922
19559,2400,1440,2.25,0,7,575000
19560,2900,1870,3.0,2,7,650000
19561,1740,1740,1.5,0,7,269950
19562,780,780,1.0,0,6,270950
19563,2430,1530,2.75,0,9,495000
19564,2210,1210,2.0,1,8,794154
19565,1510,1510,1.5,0,8,340768
19566,900,900,1.0,0,7,375000
19567,3670,3670,2.5,0,10,820000
19568,1160,960,2.25,0,8,555000
19569,1070,1070,1.5,0,7,312500
19570,950,950,1.0,0,7,450000
19571,2950,2950,2.75,0,9,739000
19572,1420,1050,2.0,0,7,320000
19573,1590,1590,1.0,0,6,235000
19574,1290,1290,1.0,0,7,275500
19575,1690,1690,2.0,0,8,564000
19576,1340,1340,1.75,0,6,263000
19577,1397,1397,1.75,0,7,257000
19578,3750,3750,2.5,0,10,725000
19579,2000,1400,2.25,0,7,300000
19580,2250,2250,2.0,0,8,328000
19581,840,840,1.0,0,6,187500
19582,1100,1100,1.0,0,7,400000
19583,1660,1210,1.5,0,7,515000
19584,2180,1580,2.0,4,9,1410000
19585,1460,1460,1.0,0,7,235000
19586,2470,2470,2.5,0,8,669000
19587,1250,1250,1.0,0,6,282000
19588,1480,860,2.0,0,7,663000
19589,2240,1540,3.25,0,9,279900
19590,1570,1570,2.0,0,7,335000
19591,3250,3250,2.75,0,9,689000
19592,1790,1250,2.25,0,7,413100
19593,2080,2080,2.5,0,8,506950
19594,1480,1480,2.5,0,8,500000
19595,3610,3610,3.0,0,8,540000
19596,2040,2040,2.5,0,9,812000
19597,3850,3180,3.25,3,11,1200000
19598,3230,3230,2.25,0,9,370000
19599,2440,1640,2.0,0,6,338000
19600,1490,1490,1.0,0,7,185000
19601,1150,1010,1.0,0,7,450000
19602,900,900,1.0,0,7,451000
19603,3210,3210,2.5,0,11,785000
19604,3900,2620,3.0,1,8,850000
19605,1240,1240,1.0,0,7,235000
19606,1760,1760,1.75,4,7,1150000
19607,1410,1290,2.25,0,7,377500
19608,2780,2780,2.5,0,9,825500
19609,3230,2480,3.25,0,9,1060000
19610,4600,3180,3.5,0,10,880000
19611,1440,1440,2.0,0,8,413800
19612,1200,1200,1.5,0,8,504200
19613,2793,2793,3.0,0,9,421500
19614,2970,2970,2.5,0,8,855169
19615,1440,850,2.0,0,7,380000
19616,1480,1480,2.25,0,8,580000
19617,1870,1870,2.5,0,8,377000
19618,2475,2475,2.75,0,7,329900
19619,2950,2950,2.5,0,10,921800
19620,1410,1410,2.25,0,9,529500
19621,2240,2240,2.5,0,8,363990
19622,3230,3230,2.75,0,9,834950
19623,2100,2100,2.0,0,8,399000
19624,1936,1936,2.25,0,8,338900
19625,3120,3120,2.5,0,9,419950
19626,2070,2070,2.5,0,8,493000
19627,3700,3700,2.5,0,9,650000
19628,2130,2130,2.5,0,8,456000
19629,1620,1540,2.25,0,8,425000
19630,1490,1490,2.5,0,8,348000
19631,4180,4180,4.0,0,9,1040000
19632,1400,1160,2.5,0,8,299000
19633,3490,3490,3.75,0,9,1260000
19634,1300,1300,1.0,0,7,155000
19635,2730,2730,2.5,0,8,319500
19636,1830,1830,2.5,0,8,274000
19637,2340,2340,2.5,0,7,429000
19638,1410,1410,1.75,0,8,267800
19639,1930,1930,2.5,0,7,369950
19640,3028,3028,5.0,0,7,480000
19641,3180,2390,3.5,0,8,440000
19642,2950,2210,3.25,0,10,839704
19643,1430,1430,3.25,0,8,535000
19644,1020,1020,1.5,0,8,290000
19645,1650,1650,2.5,0,8,370000
19646,1060,1060,2.0,0,7,405000
19647,2620,2620,2.75,0,8,499431
19648,1830,1830,2.5,0,7,275000
19649,998,798,2.25,0,7,320000
19650,2070,2070,2.5,0,7,425000
19651,2860,2860,3.5,0,10,1450000
19652,1920,1920,2.0,3,9,340000
19653,1210,920,2.5,0,9,299900
19654,4890,3590,3.5,0,9,865950
19655,3420,3420,2.5,0,9,720000
19656,2870,2070,3.5,3,9,460000
19657,1600,1600,2.5,0,8,375000
19658,960,960,1.5,0,7,386180
19659,1740,1740,2.75,3,7,280000
19660,2575,2575,2.5,0,8,359000
19661,3660,3660,3.25,2,10,785000
19662,1420,940,2.25,0,8,425000
19663,3070,3070,2.5,0,8,575000
19664,1920,1920,2.5,0,8,465000
19665,4160,4160,3.25,0,10,1850000
19666,3276,3276,3.25,0,9,720000
19667,2890,1310,3.75,0,7,390000
19668,3430,3430,2.5,0,10,2210000
19669,3390,2610,3.5,0,9,1050000
19670,2930,2930,3.75,3,9,915000
19671,1300,1300,2.25,0,8,562000
19672,1250,1040,1.75,0,7,349000
19673,2310,2310,2.5,0,8,375000
19674,1360,1360,2.25,0,8,479950
19675,2020,2020,2.5,0,7,319000
19676,1270,1270,1.5,0,8,325000
19677,2790,2790,2.75,0,8,505657
19678,2320,2320,2.5,0,7,340000
19679,1750,1750,2.5,0,7,250000
19680,2030,2030,2.5,0,8,349500
19681,1270,1080,2.5,0,7,290750
19682,2710,2230,3.25,0,8,715000
19683,2520,2520,2.75,0,8,689950
19684,1340,1340,2.5,0,8,425000
19685,1570,1570,3.0,0,8,657000
19686,2690,2690,3.5,0,7,359950
19687,2475,2475,2.75,0,7,319900
19688,2260,1170,3.75,0,9,532000
19689,840,840,1.0,0,8,291000
19690,1720,1030,3.25,0,8,675000
19691,2940,2940,2.25,0,9,885000
19692,4170,4170,3.5,0,10,1450000
19693,4310,2950,4.25,0,8,780000
19694,3010,3010,2.75,0,9,839950
19695,2170,2170,2.5,0,8,645000
19696,1584,1584,2.5,0,7,263000
19697,1110,1110,2.25,0,8,345000
19698,2420,2420,2.5,0,8,505000
19699,1430,1340,2.25,0,8,522500
19700,2393,2393,2.5,0,8,400000
19701,1240,1240,2.25,0,8,543000
19702,2980,1910,2.5,0,8,495000
19703,2970,2260,3.5,0,8,549995
19704,2329,2329,2.5,0,8,327555
19705,3340,2600,3.25,0,8,690000
19706,2580,2580,2.25,0,9,673000
19707,2029,2029,2.5,0,9,384435
19708,3430,3050,2.75,0,9,780000
19709,3330,2470,3.75,2,9,1380000
19710,3220,3220,3.5,0,8,950968
19711,1240,1150,2.25,0,7,334950
19712,1500,1240,3.5,0,8,489000
19713,3530,3530,3.0,0,10,600000
19714,1260,1020,2.25,0,8,282000
19715,4168,3222,4.0,0,10,442000
19716,1030,1030,1.5,0,7,220000
19717,3080,3080,2.5,0,8,489000
19718,1072,1072,1.5,0,7,250000
19719,2790,2790,2.75,0,8,484259
19720,4090,3590,2.5,2,11,1680000
19721,1800,1800,2.5,0,8,450000
19722,830,830,1.5,0,7,299000
19723,2280,2280,2.5,0,8,450000
19724,2110,1710,3.0,0,9,585000
19725,1570,1570,2.25,0,8,660000
19726,830,830,1.5,0,7,301500
19727,4120,4120,3.75,0,10,949950
19728,2540,2540,2.5,0,9,759990
19729,2050,2050,2.75,0,8,355000
19730,3080,3080,2.75,0,9,889950
19731,2390,2220,2.5,0,8,629800
19732,3170,3170,2.5,0,9,745000
19733,1240,1050,1.5,0,7,379900
19734,1090,960,2.5,0,8,335000
19735,4630,3210,4.5,0,9,809000
19736,3230,3230,2.5,0,8,569950
19737,3510,3510,3.5,0,10,723000
19738,1785,1785,2.5,0,8,282000
19739,2360,1990,3.25,0,8,569900
19740,2340,2340,2.0,0,7,385000
19741,1620,1540,2.25,0,8,420000
19742,3890,2890,3.25,0,12,2250000
19743,3590,3140,3.5,2,9,1210000
19744,1984,1984,3.0,0,7,292000
19745,1640,1640,2.25,0,8,645000
19746,1350,1350,2.0,0,7,304500
19747,2730,2000,3.5,0,8,489500
19748,5610,4750,4.0,0,11,1580000
19749,962,962,1.0,0,7,390000
19750,3040,2350,3.5,0,8,815000
19751,2540,2010,3.5,1,9,719000
19752,2240,2240,2.5,0,8,331210
19753,1260,1040,1.5,0,7,245000
19754,3210,2410,4.0,0,8,465000
19755,1620,1470,2.5,4,8,580000
19756,1580,1180,2.0,2,8,540000
19757,1430,1430,2.5,0,7,399000
19758,1850,1850,2.5,0,8,328000
19759,3340,3340,2.5,0,10,701000
19760,2670,2670,2.75,0,8,408000
19761,4660,4660,4.25,2,11,2640000
19762,1550,1060,2.5,0,8,445000
19763,3470,3470,2.5,0,9,672500
19764,3010,3010,2.5,0,8,538000
19765,3931,2650,3.5,0,10,450000
19766,1800,1800,2.5,0,8,362500
19767,1570,1570,2.5,0,8,414950
19768,2230,2230,2.5,0,8,679950
19769,2423,2423,2.5,0,8,290000
19770,1160,790,2.0,0,7,230000
19771,1440,1440,2.0,0,8,439950
19772,2052,2052,2.5,0,8,349900
19773,2780,2780,2.5,0,8,550000
19774,3720,2960,4.25,2,9,1050000
19775,1460,1180,2.25,0,9,655000
19776,1370,1100,3.5,0,8,385000
19777,3600,2510,4.5,0,9,729999
19778,1420,1420,2.25,0,8,523950
19779,980,670,2.5,0,8,369000
19780,1790,1790,2.5,0,8,509900
19781,2010,2010,2.5,0,7,282000
19782,2370,2370,2.5,0,8,387865
19783,2560,2560,2.5,0,8,385000
19784,1900,1900,2.5,0,7,536000
19785,1350,1050,2.25,0,8,395000
19786,2650,2650,2.75,0,10,545000
19787,3020,3020,2.5,4,9,715000
19788,1500,1500,2.5,0,7,348000
19789,1320,1320,1.75,0,9,455000
19790,3120,3120,2.75,0,10,575000
19791,1540,1540,2.25,0,7,449950
19792,1800,1800,2.5,0,8,364000
19793,3640,3640,2.5,0,9,932990
19794,2440,2440,2.5,0,9,710000
19795,3970,3970,4.0,0,9,949990
19796,2060,2060,2.5,0,8,326989
19797,2538,2538,2.5,0,8,335606
19798,4270,3400,4.5,0,11,1530000
19799,1320,1320,2.5,0,7,299950
19800,3340,3340,2.75,0,11,962000
19801,1590,1590,2.5,0,8,395825
19802,2710,2710,2.75,0,8,419354
19803,3140,3140,2.75,1,10,920000
19804,1445,1300,2.25,0,7,366000
19805,2430,2430,2.5,0,7,480000
19806,1370,1100,3.25,0,8,388000
19807,5050,3610,3.5,0,11,2320000
19808,1860,1240,2.5,0,9,730000
19809,5330,3570,3.75,2,10,950000
19810,1710,1400,3.25,0,7,358990
19811,2650,2650,2.5,0,8,398651
19812,2590,2590,2.5,0,9,530000
19813,2610,2610,2.5,0,9,610360
19814,1770,1600,2.5,0,8,436110
19815,3730,3730,2.75,0,10,925000
19816,2420,2420,2.5,0,9,449950
19817,3330,3330,2.5,0,9,760000
19818,1910,1910,2.25,0,8,293000
19819,2170,2170,2.5,2,8,695000
19820,2437,2437,2.5,0,7,285000
19821,4180,4180,4.0,0,10,1260000
19822,1800,1800,2.5,0,8,379900
19823,2570,2570,2.5,0,8,472000
19824,2090,2090,2.5,0,7,300000
19825,2789,2789,2.5,0,7,272000
19826,2906,2906,2.5,0,9,418395
19827,2550,2550,2.5,0,7,465000
19828,3550,3550,2.75,0,9,659950
19829,1590,1590,2.25,0,8,484950
19830,1950,1160,2.25,0,7,359000
19831,3250,3250,2.5,0,8,519000
19832,4590,4590,4.5,0,10,1710000
19833,3070,3070,2.75,0,9,535000
19834,3030,2830,3.25,0,8,622950
19835,2610,2610,2.5,0,8,515000
19836,3150,3150,3.5,0,7,330000
19837,1240,1240,1.5,0,8,318000
19838,1680,1680,2.5,0,7,439000
19839,2220,2220,2.5,0,8,540000
19840,4800,4800,3.25,0,10,1080000
19841,3100,3100,2.5,0,9,435000
19842,7850,7850,4.0,0,12,2700000
19843,3590,3590,2.75,0,10,1100000
19844,1590,1590,2.0,0,7,293467
19845,2242,2242,2.5,0,8,328000
19846,2490,1720,3.5,0,8,550000
19847,1530,1530,2.0,0,9,649000
19848,2150,2150,2.5,0,7,435000
19849,2440,2440,2.5,0,10,625000
19850,1270,1270,1.5,0,8,415000
19851,1450,1450,2.25,0,7,400000
19852,2690,2690,2.5,0,10,979000
19853,2755,2755,2.5,0,7,625250
19854,2650,2230,3.5,0,8,665000
19855,2310,1730,3.25,0,8,589500
19856,1460,1140,3.0,0,8,437000
19857,1400,1400,1.0,0,7,320000
19858,2196,2196,2.5,0,8,333500
19859,2020,1680,2.25,0,8,430000
19860,4280,4280,4.5,0,10,995500
19861,2340,2340,3.0,0,8,427874
19862,2220,2220,2.5,0,8,334990
19863,4420,3410,4.0,0,10,909500
19864,1580,1580,2.0,0,7,210000
19865,3550,3550,2.75,0,9,952990
19866,1510,1420,1.75,0,8,622500
19867,1360,1040,3.5,0,8,515000
19868,2040,2040,2.5,0,8,350000
19869,1120,1120,1.5,0,7,310000
19870,4490,3390,3.5,0,9,700000
19871,3560,2930,2.5,0,9,907687
19872,2150,2150,2.5,0,8,741500
19873,2130,1840,2.5,0,8,395000
19874,2990,2990,2.75,0,8,559950
19875,1847,1847,2.5,0,7,215000
19876,2610,2610,2.5,0,9,390000
19877,1670,1670,2.25,0,7,425000
19878,1860,1860,2.5,0,7,472000
19879,3440,3440,3.5,0,10,1330000
19880,3510,3510,3.5,0,10,695000
19881,1740,1740,2.5,0,8,545000
19882,2240,2240,2.5,0,8,389950
19883,1550,1550,2.25,0,8,380000
19884,1390,1390,2.0,0,7,288790
19885,2500,2500,3.0,0,8,432500
19886,2710,1650,3.5,0,8,615000
19887,1720,1720,2.5,0,9,500000
19888,1760,1760,2.25,0,9,615000
19889,2270,1150,2.25,0,7,500000
19890,1690,1370,3.5,0,8,622000
19891,4000,4000,3.5,0,9,802945
19892,2880,2880,2.5,0,10,1260000
19893,1480,1480,2.5,0,8,598950
19894,1950,1950,2.5,0,7,430000
19895,2700,2700,2.75,0,9,515000
19896,2210,1500,3.0,0,10,1260000
19897,2370,2370,3.5,0,8,400000
19898,1310,850,2.5,0,7,390000
19899,2410,2410,2.5,0,7,450000
19900,3360,3360,1.5,0,9,804995
19901,3040,2350,3.25,0,8,825000
19902,2140,2140,2.25,0,7,435000
19903,1720,1240,2.5,0,7,398000
19904,2658,2658,2.5,0,9,411605
19905,1480,1180,3.25,0,8,315000
19906,1350,1350,2.0,0,8,455000
19907,1150,1020,2.5,0,8,452950
19908,1690,1380,1.75,0,8,380000
19909,1270,1270,1.75,0,8,340000
19910,2655,2655,2.5,0,8,409950
19911,880,880,1.0,0,8,360000
19912,4645,3855,4.25,0,10,1600000
19913,1270,1270,1.5,0,8,440000
19914,1728,1728,1.75,3,9,730000
19915,1950,1950,2.25,0,8,408000
19916,3170,3170,2.5,0,8,820000
19917,1233,963,2.5,0,7,360000
19918,2570,2570,2.5,0,8,339990
19919,1560,1560,2.0,0,8,515000
19920,1630,1020,1.75,0,8,541000
19921,2510,2510,2.5,0,9,375000
19922,2223,2223,2.5,0,8,320000
19923,1230,1160,2.25,0,7,325000
19924,3050,3050,2.75,0,8,740000
19925,2710,2710,2.75,0,8,450000
19926,2090,2090,2.5,0,8,455000
19927,1440,1160,2.5,0,8,292500
19928,2500,1510,2.5,0,9,650000
19929,2740,2740,2.75,0,10,530000
19930,3360,3360,3.25,0,9,829995
19931,2280,2280,2.75,0,8,395000
19932,3520,3520,2.75,0,9,859990
19933,1320,1100,1.5,0,8,342500
19934,3410,3410,2.75,0,9,743000
19935,2730,1390,2.25,0,7,345000
19936,1780,1530,2.5,0,8,443000
19937,1427,1427,2.5,0,7,260000
19938,2910,2910,2.5,0,9,810000
19939,3250,3250,2.75,0,8,570000
19940,3630,3630,3.5,0,10,1560000
19941,1680,1680,2.5,0,9,840000
19942,2280,1890,2.5,0,9,950000
19943,3310,2380,2.5,0,9,572800
19944,1290,1290,3.0,0,7,305000
19945,3940,3230,4.75,0,10,1700000
19946,2170,1630,2.5,0,7,445000
19947,3290,3290,3.5,0,9,801000
19948,2550,2550,2.5,0,9,711000
19949,1140,850,2.25,0,7,268500
19950,2300,2300,2.5,0,7,320000
19951,2670,1640,3.25,0,9,500000
19952,2440,2440,2.5,0,9,631625
19953,1611,1611,2.5,2,10,850000
19954,2710,1650,3.5,0,8,600000
19955,2015,2015,2.75,4,9,988500
19956,3444,2714,3.25,0,8,430236
19957,3060,3060,2.5,0,10,1270000
19958,2050,2050,2.5,0,8,689500
19959,1390,1390,1.5,0,7,175003
19960,1240,1240,2.5,0,8,459000
19961,3750,3750,3.25,0,10,1180000
19962,1410,1360,3.25,0,8,358000
19963,2448,2448,2.5,0,9,447055
19964,2600,2600,2.75,0,8,415000
19965,3330,2870,3.25,0,9,1210000
19966,1160,1000,2.25,0,8,495000
19967,1330,1060,2.25,0,8,479000
19968,2830,2830,2.5,4,10,1900000
19969,1610,1610,2.5,0,8,249900
19970,2800,2800,2.5,0,9,1470000
19971,4570,4570,3.75,0,11,1040000
19972,2820,2820,2.5,0,9,897000
19973,2570,2570,2.5,0,9,1100000
19974,1710,1140,2.25,0,9,685000
19975,1220,1220,1.5,0,7,295000
19976,1650,1650,2.25,0,8,619000
19977,1130,910,1.5,0,8,439108
19978,1489,1489,2.25,0,7,260000
19979,2690,2690,2.5,0,7,279000
19980,1530,1116,2.25,0,7,380000
19981,1600,1600,2.5,0,8,287000
19982,1000,930,1.5,0,7,377000
19983,2440,2440,3.5,1,8,649950
19984,1260,1260,2.5,0,8,445000
19985,1660,1610,2.5,0,7,605000
19986,1190,960,2.25,0,7,475000
19987,1520,1520,3.0,0,8,399000
19988,3250,3250,2.75,0,8,718000
19989,4700,2520,3.25,4,11,1400000
19990,1480,1180,2.5,0,9,341000
19991,2380,2380,2.5,2,8,818000
19992,1640,1640,2.25,0,8,759000
19993,1650,1650,3.5,0,8,547500
19994,5305,3745,4.75,2,11,2700000
19995,1278,1002,2.5,0,7,358000
19996,1200,1200,2.5,0,9,412000
19997,690,690,1.5,0,7,245000
19998,3202,3202,2.5,0,9,460940
19999,1347,1347,2.25,0,7,321000
20000,2960,2960,3.5,0,9,633634
20001,740,740,0.75,0,6,290000
20002,1200,1200,2.25,0,7,445000
20003,4320,3500,3.5,0,9,887250
20004,2310,2310,2.5,3,8,739000
20005,1490,1490,2.0,0,8,429900
20006,1480,1000,2.0,0,8,459000
20007,1481,1481,2.25,0,7,240000
20008,1730,1730,3.0,0,8,566950
20009,3900,3900,3.5,0,10,1040000
20010,1130,1130,3.5,0,7,343000
20011,3230,3230,3.25,0,9,572115
20012,3920,2820,3.5,0,9,918000
20013,1190,1190,1.5,0,8,555000
20014,2311,2311,2.5,0,9,399440
20015,1810,1380,2.5,0,8,450000
20016,3290,3290,2.5,0,9,648000
20017,3250,3250,2.5,0,8,580000
20018,2544,2544,2.5,0,9,415000
20019,1380,1380,2.5,0,8,527500
20020,1430,1140,2.25,0,8,384000
20021,3490,2242,2.5,2,9,692000
20022,910,820,1.5,0,8,455000
20023,3080,2380,3.25,0,9,1280000
20024,2280,2280,2.5,0,8,415000
20025,1660,1660,2.5,0,8,975000
20026,3320,3320,2.5,0,9,799950
20027,1680,1370,4.0,0,8,545000
20028,2584,2584,3.5,0,8,429900
20029,2217,2217,2.5,0,7,275000
20030,2480,2480,2.5,0,8,498000
20031,2610,2610,2.5,0,9,754950
20032,3240,3240,3.0,0,10,895000
20033,3569,3569,3.25,0,10,580000
20034,3181,3181,2.5,0,8,379900
20035,1921,1921,2.5,0,7,245000
20036,1570,1570,2.5,0,8,417000
20037,1940,1940,2.5,0,8,555000
20038,1940,1940,2.5,0,8,555000
20039,2210,2210,2.5,0,8,353000
20040,1280,1080,2.25,0,8,539000
20041,1520,1520,2.0,0,7,434900
20042,1230,1160,2.25,0,7,325000
20043,1480,1480,2.5,0,8,650000
20044,2612,2612,2.5,0,8,379950
20045,2350,2350,2.5,0,8,700000
20046,1300,1100,2.5,0,8,675000
20047,2020,2020,1.5,0,7,379000
20048,2140,1960,2.5,0,8,571000
20049,1380,1140,2.25,0,8,475000
20050,2730,2400,3.5,0,8,769900
20051,4220,2910,3.5,0,9,633000
20052,1570,1570,2.5,0,8,635000
20053,4670,3820,3.5,3,11,1240000
20054,1370,1330,2.25,0,8,524000
20055,3273,2671,3.5,0,8,485000
20056,3880,3700,4.0,3,11,1030000
20057,1494,1494,3.5,0,8,650000
20058,2930,2930,2.5,0,8,754842
20059,2598,2598,2.5,0,9,428900
