,sqft_above,sqft_living15,bathrooms,view,sqft_basement,floors,grade,condition,yr_built,yr_renovated,floors,price
3207,1080,2060,1.75,0,580,1.0,7,4,1909,0,1.0,680000
8156,1760,2740,3.25,3,310,2.0,9,3,1988,0,2.0,1450000
7905,1780,1670,2.25,0,0,2.0,7,3,2002,0,2.0,435000
11099,2130,2130,2.5,0,0,2.0,8,3,1991,0,2.0,378000
4998,2970,2730,2.75,0,0,2.0,8,4,1978,0,2.0,699000
5397,1570,1550,3.0,0,680,2.0,8,3,1986,0,2.0,250000
829,2610,2550,2.25,0,0,2.0,8,3,1983,0,2.0,659000
9897,2790,2590,2.5,0,0,2.0,8,3,2003,0,2.0,518000
13568,1250,1290,1.75,0,700,1.0,7,3,1978,0,1.0,580000
3553,760,1480,2.0,0,890,1.0,7,3,1951,2013,1.0,402500
11225,3040,2670,2.5,0,0,2.0,7,3,2000,0,2.0,468000
6633,1340,2210,1.75,0,300,1.0,8,3,1977,0,1.0,471000
6207,890,950,1.0,0,0,1.0,6,4,1941,0,1.0,299950
7725,810,1300,1.0,0,500,1.0,6,3,1944,0,1.0,299800
16935,700,1040,1.0,0,0,1.0,6,5,1952,0,1.0,191000
10163,1864,990,1.0,0,0,1.0,7,4,1958,0,1.0,235000
17834,1480,2510,2.25,0,960,1.0,7,3,1962,0,1.0,565000
14122,1460,1930,1.75,0,0,1.0,8,4,1967,0,1.0,260000
5551,1000,1310,2.0,0,60,1.0,7,2,1914,0,1.0,578888
12500,1200,1200,1.0,0,0,1.0,6,3,1977,0,1.0,225205
19019,1180,1270,1.0,0,0,1.5,6,4,1928,0,1.5,355000
19746,1350,1390,2.0,0,0,3.0,7,3,2008,0,3.0,304500
2603,750,1500,1.75,2,750,1.0,6,5,1943,0,1.0,300000
642,1980,2620,2.75,0,1760,1.0,8,4,1978,0,1.0,595000
15843,3230,2550,2.75,0,0,2.0,8,4,2002,0,2.0,409000
10962,3130,2470,2.5,0,0,2.0,8,3,2004,0,2.0,400000
5376,2040,1960,2.5,2,0,2.0,8,3,1998,0,2.0,319900
18770,2180,2880,2.5,0,0,2.0,9,3,1998,0,2.0,650000
2809,3915,3830,3.5,0,0,2.0,9,3,2014,0,2.0,963990
7456,1440,2320,2.5,0,1240,1.0,8,5,1951,0,1.0,830200
21016,1500,1800,2.5,0,450,2.0,9,3,2012,0,2.0,500000
14242,2130,2860,2.25,0,800,2.0,9,3,1913,0,2.0,1230000
2841,1000,1540,1.0,0,440,1.0,7,4,1980,0,1.0,478000
12486,2830,2970,2.5,0,0,2.0,9,3,1993,0,2.0,627250
4886,1500,1810,1.5,0,400,1.0,7,4,1943,0,1.0,562200
16147,1410,1990,1.0,0,0,1.0,7,3,1948,0,1.0,450500
16974,1850,2360,2.25,0,0,2.0,9,3,1974,0,2.0,295000
6743,1400,1800,2.5,0,630,1.0,7,4,1968,0,1.0,556300
12273,1200,1920,2.5,0,880,1.0,7,3,1970,0,1.0,480000
14263,2600,2380,2.25,0,0,2.0,9,3,1978,0,2.0,428000
11972,1830,2100,2.25,0,0,2.0,8,3,1985,0,2.0,448500
7952,1280,1450,1.75,0,0,1.0,7,3,1991,0,1.0,193000
11660,2800,2280,2.5,0,0,2.0,9,3,1992,0,2.0,752875
5774,1600,1540,2.0,0,0,1.0,7,4,1972,0,1.0,265000
7144,1340,1340,2.25,0,0,3.0,8,3,2009,0,3.0,303000
2955,900,1670,1.0,0,570,1.0,6,3,1944,0,1.0,415000
11897,2780,3120,4.0,0,1270,2.0,10,4,1980,0,2.0,1290000
18583,1750,1830,2.0,0,0,1.5,5,4,1936,0,1.5,325000
1458,1500,1820,1.0,2,0,2.0,7,3,1910,0,2.0,707500
3587,1440,1740,2.25,0,0,2.0,7,3,1985,0,2.0,432250
4394,1620,1890,1.75,0,0,1.0,7,3,1968,0,1.0,249950
12059,1180,1880,2.25,0,560,1.0,8,4,1977,0,1.0,450000
275,2653,2653,2.5,0,0,2.0,8,3,2006,0,2.0,365000
19393,1370,1930,3.5,0,700,1.0,8,4,1977,0,1.0,470000
10626,1350,1690,2.75,0,670,1.0,7,3,1986,0,1.0,520000
11027,1250,2180,1.75,0,1100,1.0,7,4,1971,0,1.0,449000
20811,2478,2279,2.5,0,0,2.0,8,3,2012,0,2.0,386000
14578,1220,2230,1.75,0,1100,1.0,7,3,1955,0,1.0,410000
20582,2502,2597,2.5,0,0,2.0,9,3,2013,0,2.0,453000
646,1680,1680,1.75,0,0,1.5,7,3,1916,0,1.5,545000
6685,3900,2720,2.5,0,0,2.0,12,3,2009,0,2.0,2000000
17242,2420,2410,2.25,0,0,2.0,8,4,1977,0,2.0,500000
5527,2000,1950,2.5,0,0,2.0,8,3,1990,0,2.0,602000
20470,2440,1480,2.5,0,0,2.0,8,3,2014,0,2.0,680000
1299,1680,1290,1.75,0,0,1.0,7,4,1963,0,1.0,372500
9824,1450,1600,2.5,0,1450,1.0,7,3,1964,0,1.0,352000
11235,1500,1750,2.25,0,0,1.0,7,4,1973,0,1.0,270000
11721,720,1000,1.0,0,0,1.0,6,4,1943,0,1.0,295000
14119,1500,1830,1.75,0,560,2.0,9,4,1918,0,2.0,810000
17403,3100,2440,2.75,0,0,2.0,7,3,2007,0,2.0,475000
17478,2780,2120,2.0,0,0,2.5,7,4,1955,1964,2.5,325000
18155,1544,1770,1.75,0,800,1.5,7,4,1921,0,1.5,791000
16774,1830,1990,1.75,0,0,1.0,8,4,1978,0,1.0,400000
18515,1470,1650,2.5,0,0,2.0,7,3,2003,0,2.0,491150
16650,940,1880,1.75,0,940,1.0,7,3,1927,0,1.0,395900
15214,1150,2300,1.75,4,500,1.5,7,4,1928,0,1.5,715000
1316,1100,1280,1.75,0,550,1.0,7,3,1980,0,1.0,234975
9707,1150,1220,1.0,0,0,1.5,7,3,1951,0,1.5,489000
6355,2620,1670,2.5,0,0,2.0,8,3,1983,0,2.0,852000
20630,3828,2120,3.5,0,0,2.5,9,3,2014,0,2.5,552900
16669,1170,1690,2.75,0,1230,1.0,8,3,1961,2015,1.0,420000
3074,2230,2810,3.25,2,850,1.0,9,4,1968,0,1.0,1130000
237,1670,1510,1.0,0,300,1.5,7,3,1904,2005,1.5,410000
2454,2630,2600,3.5,3,560,1.0,8,4,1941,0,1.0,1050000
9161,3080,2780,2.5,0,0,2.0,9,3,1990,0,2.0,569999
9672,3080,3080,2.75,0,0,2.0,9,3,2002,0,2.0,475000
16772,1080,2780,2.25,0,1080,1.0,8,3,1961,0,1.0,750000
17598,1090,1880,2.0,0,380,1.0,8,3,1950,1996,1.0,630000
21046,2900,2900,2.75,0,0,2.0,8,3,2008,0,2.0,670000
16913,1840,2290,2.5,0,1400,1.0,9,3,1972,0,1.0,609000
16940,2490,2710,2.5,0,0,2.0,9,3,2003,0,2.0,645000
17737,870,1020,1.0,0,0,1.0,6,5,1969,0,1.0,217000
17129,1300,2090,2.25,0,930,1.0,7,4,1977,0,1.0,480000
9931,750,1710,2.0,0,510,1.0,7,4,1987,0,1.0,503000
8402,1400,2800,2.5,3,750,1.0,8,4,1967,0,1.0,871000
10155,1220,1760,2.5,0,840,1.0,7,3,1974,0,1.0,462000
5153,1270,1310,1.0,0,0,1.0,7,3,1921,0,1.0,475000
5912,1140,1140,1.0,0,0,1.0,7,4,1967,0,1.0,230000
13951,1370,1690,1.0,0,0,1.0,6,3,1950,0,1.0,720000
9148,1610,2290,2.25,0,1040,1.0,8,4,1975,0,1.0,665000
10800,1300,1670,2.0,0,0,2.0,7,3,1986,0,2.0,480000
18989,2030,1760,2.0,0,0,1.0,7,3,1998,0,1.0,365000
16626,1840,1280,2.0,0,0,2.0,7,3,2012,0,2.0,467000
18977,2610,3760,2.5,4,570,2.0,10,5,1985,0,2.0,1510000
19269,1000,1550,1.75,0,420,1.0,7,3,1979,0,1.0,300000
18187,1590,2340,2.0,0,810,2.0,8,3,1975,0,2.0,608000
13028,1220,2090,1.5,2,0,1.0,7,4,1938,0,1.0,580000
3137,1120,1250,1.75,0,0,1.0,7,3,1973,0,1.0,178500
20656,2796,2040,3.5,0,0,2.5,8,3,2013,0,2.5,349950
6414,3400,3400,3.0,0,0,2.0,9,3,2006,0,2.0,585000
7991,1450,1270,1.5,0,0,1.0,7,4,1961,0,1.0,249950
3068,2870,3080,3.5,1,1020,2.0,9,3,1984,0,2.0,985000
7015,1440,1460,1.5,0,0,1.0,8,4,1978,0,1.0,330000
19087,3440,3210,2.25,0,0,2.0,10,3,1988,0,2.0,853000
8121,1040,1860,1.75,0,360,1.0,7,3,1975,0,1.0,447000
3458,1360,1400,1.0,0,450,1.0,7,4,1941,0,1.0,329500
14842,1320,1320,1.0,0,0,1.5,7,3,1912,0,1.5,459000
4488,1350,1980,2.25,0,600,1.0,7,3,1961,0,1.0,564500
6457,1660,1840,1.75,0,0,1.0,8,2,1979,0,1.0,188000
13147,1320,1430,1.0,0,0,1.0,7,3,1966,0,1.0,240000
9866,1080,1250,1.75,0,490,1.0,7,3,1956,0,1.0,371000
6991,800,1060,1.0,0,200,1.0,7,3,1948,0,1.0,525000
21108,1451,2303,2.0,0,0,1.0,7,3,2010,0,1.0,300000
18888,670,1330,1.0,0,0,1.0,6,5,1905,0,1.0,435000
15235,760,1310,1.0,0,300,1.0,6,4,1943,0,1.0,345000
19154,910,1180,2.0,0,910,1.0,7,4,1970,0,1.0,393000
2786,1170,2130,1.5,0,450,2.0,7,5,1924,0,2.0,545000
15041,2100,2400,2.25,0,0,1.0,9,5,1961,0,1.0,1080000
18851,2020,3380,2.25,3,670,1.0,8,4,1956,0,1.0,1300000
13067,700,1690,1.0,0,700,1.0,6,4,1901,0,1.0,386500
19064,980,1990,1.0,0,240,1.0,7,3,1948,0,1.0,443000
8505,2570,2500,2.5,0,0,2.0,8,3,1997,0,2.0,635000
18786,830,1770,1.0,0,200,1.0,7,2,1951,0,1.0,230005
12887,1730,1510,1.5,0,0,1.0,7,3,1964,0,1.0,302200
16742,1390,1560,3.5,0,400,3.0,8,3,2000,0,3.0,450000
16602,2060,2160,2.25,0,0,2.0,7,3,1988,0,2.0,500000
19204,1330,1310,2.5,0,0,3.0,8,3,2014,0,3.0,539950
17102,1240,2240,1.5,0,620,1.0,7,3,1963,0,1.0,310000
18708,1010,1370,1.0,0,0,1.0,6,4,1975,0,1.0,183500
10875,1810,1820,2.5,0,650,1.0,8,4,1970,0,1.0,405000
21198,3090,2480,3.25,0,0,2.0,9,3,2012,0,2.0,615000
7705,3750,3120,2.75,4,0,2.0,10,3,2005,0,2.0,775000
955,1980,1810,1.0,0,0,1.5,7,3,1920,0,1.5,700000
17302,2120,2330,2.5,0,0,2.0,8,4,1989,0,2.0,578550
79,3450,3350,2.5,0,0,2.0,10,3,2002,0,2.0,720000
9703,1040,1440,1.5,0,480,1.0,7,4,1981,0,1.0,265000
9157,2170,2080,2.25,0,0,1.0,8,3,1965,0,1.0,315000
17860,1410,2240,1.75,0,0,1.0,7,3,1980,0,1.0,334200
6208,1580,2580,3.0,0,1220,1.0,9,3,1953,2010,1.0,1030000
7388,1320,1720,1.0,0,0,1.0,7,4,1959,0,1.0,300000
17645,1180,2640,1.0,2,1180,1.0,6,2,1947,0,1.0,370000
7528,1390,1630,2.25,0,0,2.0,8,3,1993,0,2.0,292500
2210,1660,1820,2.0,0,0,1.0,8,3,1966,0,1.0,550000
10169,2370,2340,2.5,0,0,2.0,8,3,1995,0,2.0,597000
9747,1980,2300,2.5,0,0,2.0,8,3,1992,0,2.0,374950
16927,1140,1140,1.0,0,0,1.5,6,4,1910,0,1.5,160000
9733,2330,2680,2.25,0,1410,2.0,8,5,1966,0,2.0,999950
5811,760,1340,1.0,0,380,1.0,6,3,1942,0,1.0,153000
4735,1710,1830,2.5,2,0,2.0,7,3,1986,0,2.0,287000
17640,1390,1060,1.75,0,0,1.0,7,4,1966,0,1.0,450000
20934,1110,1500,2.5,2,390,3.0,7,3,2008,0,3.0,605000
14910,2830,2500,2.5,0,0,2.0,9,3,2001,0,2.0,590000
17565,1240,1820,2.25,0,580,1.0,7,3,1977,0,1.0,415000
3853,1710,1260,3.25,0,490,2.0,7,4,1947,0,2.0,525000
1754,3430,3430,2.75,0,0,2.0,10,3,1998,0,2.0,850000
19574,1290,1440,1.0,0,0,1.5,7,3,1957,0,1.5,275500
16235,1600,2760,2.25,2,510,1.0,8,4,1941,0,1.0,925000
14674,2700,3210,3.5,0,0,1.5,8,3,1948,1997,1.5,569950
20231,3910,2370,4.25,1,790,2.0,11,3,2002,0,2.0,2230000
14104,2430,2450,2.5,0,0,2.0,8,3,1993,0,2.0,412950
21368,1260,1500,3.5,0,400,2.0,8,3,2009,0,2.0,608000
14955,1960,1870,2.5,0,0,2.0,7,3,1998,0,2.0,308000
19496,940,1890,1.0,0,0,1.0,7,2,1954,0,1.0,246500
6519,830,1110,1.0,0,0,1.0,7,4,1921,0,1.0,393000
5276,2670,3080,2.25,0,0,2.0,9,3,1985,0,2.0,865000
20324,3970,4120,3.5,1,150,2.0,11,3,2014,0,2.0,1360000
11376,2320,2320,2.5,0,0,2.0,8,3,2004,0,2.0,650000
1997,2460,2730,2.5,0,0,2.0,9,3,1978,0,2.0,722500
1569,1170,1940,1.5,0,830,1.0,7,4,1962,0,1.0,284950
19293,960,1680,1.75,0,720,1.0,7,3,1992,0,1.0,475000
7063,3230,3080,2.5,0,0,2.0,9,3,2006,0,2.0,875000
8842,2790,2900,2.5,0,0,2.0,9,3,1993,0,2.0,750000
12158,1060,1130,1.0,0,0,1.0,7,4,1957,0,1.0,219950
17884,760,780,1.0,0,0,1.0,6,3,1946,0,1.0,430000
16178,910,1660,1.0,2,0,1.0,7,3,1971,0,1.0,290000
20579,2130,1830,2.5,0,0,2.0,8,3,2014,0,2.0,392000
14704,1230,1400,1.5,0,0,1.0,7,3,1953,0,1.0,424000
15438,1150,1100,1.0,0,0,1.0,6,3,1920,0,1.0,254500
2104,1400,1260,1.0,0,0,1.0,6,4,1956,0,1.0,280000
5891,1900,1710,1.75,0,0,1.0,8,3,1963,0,1.0,360000
12268,1650,1750,1.75,0,990,1.5,7,4,1915,0,1.5,823000
18017,1300,2160,2.5,0,800,1.0,8,4,1975,0,1.0,607000
7211,910,1730,1.75,0,910,1.0,7,3,1950,0,1.0,500007
12511,2690,2690,2.5,0,0,2.0,8,3,2004,0,2.0,333000
9285,1060,1730,1.0,0,0,1.0,7,3,1908,0,1.0,826000
9499,1430,1030,1.75,0,0,1.0,6,5,1942,0,1.0,265000
16380,1050,1380,1.75,0,400,1.0,7,4,1955,0,1.0,300000
2032,2100,2080,2.5,0,0,2.0,8,4,1985,0,2.0,505000
8960,1580,2060,2.75,0,920,1.0,7,3,2000,0,1.0,397900
16840,1560,2500,2.75,0,660,1.0,7,3,1953,1985,1.0,825000
1116,3570,3160,3.75,0,0,2.0,9,3,2005,0,2.0,624000
16996,1360,1300,2.0,0,0,1.0,7,3,1952,0,1.0,290000
2553,2460,2440,2.75,0,0,2.0,9,3,2004,0,2.0,646000
6959,1870,2040,2.75,0,610,1.5,8,3,2000,0,1.5,408506
7739,1020,1490,1.0,0,0,1.0,7,3,1961,0,1.0,310000
167,2680,2920,2.5,0,0,2.0,9,3,1999,0,2.0,807100
762,1400,2230,2.0,0,0,1.0,7,3,1997,0,1.0,330000
1111,2540,2410,2.5,0,0,2.0,9,3,1992,0,2.0,350900
4855,3040,3300,4.0,0,1650,2.0,9,3,1926,0,2.0,2050000
354,1050,1640,1.5,0,500,1.0,7,4,1969,0,1.0,252000
372,1100,1810,2.25,0,1080,1.0,7,5,1954,0,1.0,530000
11013,2590,2590,3.25,0,0,3.0,9,3,2013,0,3.0,760000
4008,1640,1540,1.0,0,0,1.0,7,4,1946,0,1.0,525000
9350,1740,1680,1.75,0,0,1.5,8,3,1976,0,1.5,329950
4644,1140,2570,1.0,0,0,1.0,7,3,1956,0,1.0,380000
6476,1890,1470,2.25,0,600,1.0,7,3,1976,0,1.0,442500
11183,1340,2150,2.75,0,750,1.0,8,3,1987,0,1.0,310000
15024,2590,2910,2.75,3,860,1.5,9,4,1925,0,1.5,1300000
19642,2210,2790,3.25,0,740,2.0,10,3,2014,0,2.0,839704
17399,1160,1770,2.75,0,750,1.0,7,5,1977,0,1.0,630100
7959,1120,1210,1.0,0,0,1.0,7,3,1962,0,1.0,355500
1187,1620,1900,2.5,0,0,2.0,8,3,2002,0,2.0,334950
12057,1320,1410,2.0,0,0,1.5,6,4,1910,0,1.5,404500
5489,1540,2850,2.25,2,930,2.0,8,3,1988,0,2.0,736000
16875,3560,2130,2.0,2,0,2.5,9,3,1900,0,2.5,835000
20100,940,1470,2.5,0,400,2.0,8,3,2008,0,2.0,407000
15898,4630,4630,5.0,3,0,2.0,11,3,2005,0,2.0,1430000
7897,1580,1480,1.75,0,0,1.0,7,4,1981,0,1.0,225000
7294,2740,2690,2.5,0,0,2.0,9,3,1991,0,2.0,409000
20097,1460,1720,2.0,0,0,2.0,7,3,2010,0,2.0,392137
8165,1090,2010,1.5,0,0,1.0,7,4,1958,0,1.0,698000
13252,840,1890,1.0,0,840,1.0,7,3,1951,0,1.0,350000
2851,950,1670,1.0,0,400,1.0,6,3,1927,0,1.0,350000
9612,3630,1620,3.5,0,0,2.0,10,3,1970,2008,2.0,698000
20932,2450,3200,2.75,0,0,2.0,9,3,2013,0,2.0,605000
7853,1750,1730,3.25,0,1480,1.5,7,4,1916,0,1.5,826600
9589,780,780,1.0,0,0,1.0,6,3,1941,0,1.0,130000
11104,1120,1610,2.5,0,560,2.0,9,3,2014,0,2.0,629950
10630,1280,2020,1.0,0,0,1.0,7,4,1921,0,1.0,738000
19710,3220,2970,3.5,0,0,2.0,8,3,2013,0,2.0,950968
13588,1050,1030,1.0,0,200,1.0,7,3,1951,0,1.0,150000
10755,1160,1440,1.5,0,0,1.0,7,4,1959,0,1.0,210000
11475,1329,1650,2.0,2,650,1.0,7,4,1956,0,1.0,339000
16184,730,860,1.0,0,0,1.0,5,1,1943,0,1.0,81000
6532,2570,2550,1.75,2,0,1.0,8,4,1953,0,1.0,567500
15869,1950,1810,2.5,0,0,2.0,8,3,1988,0,2.0,400000
10745,3100,2370,2.25,0,0,2.0,9,3,1986,0,2.0,850000
14413,970,1730,1.0,0,0,1.5,7,3,1949,0,1.5,354950
7775,1670,1980,1.0,0,0,1.0,7,3,1954,1975,1.0,660000
592,1610,1610,2.5,0,0,2.0,8,3,2006,0,2.0,290000
2717,2140,2130,2.75,0,0,2.0,8,3,1993,0,2.0,354450
19839,2220,1610,2.5,0,0,2.0,8,3,2006,0,2.0,540000
3976,1650,1760,1.5,1,300,1.5,7,3,1944,0,1.5,750000
15740,3630,3800,2.75,0,0,2.0,10,3,1999,0,2.0,962800
18689,1390,2110,1.75,0,840,1.0,7,3,1969,0,1.0,692500
766,1290,2360,2.25,0,1200,1.0,8,4,1961,0,1.0,824000
20997,3420,2800,2.5,0,0,2.0,9,3,2009,0,2.0,757500
1472,2100,2100,2.25,0,0,2.0,8,3,1978,0,2.0,280000
15927,1250,1960,1.75,0,1150,1.0,7,3,1957,0,1.0,387500
5493,1680,1560,1.0,0,0,1.5,6,4,1911,0,1.5,366350
15341,1090,2050,1.75,0,1090,1.0,7,4,1938,0,1.0,389000
12098,1220,1210,1.0,0,0,1.0,7,3,1954,0,1.0,222000
976,1050,1360,1.75,0,0,1.0,7,4,1975,0,1.0,237500
3134,1710,1670,2.75,0,1010,1.5,8,4,1913,0,1.5,752500
5167,1280,1800,2.0,0,0,1.0,7,3,1963,0,1.0,200500
11452,1770,1770,2.5,0,0,2.0,7,3,2001,0,2.0,279900
6987,2000,2180,2.5,0,0,2.0,8,3,1998,0,2.0,325000
15088,2570,2060,2.5,0,0,2.0,7,3,2006,0,2.0,490000
15095,1180,1670,1.75,0,1180,1.0,7,4,1916,1970,1.0,397950
9722,1100,1520,2.25,0,790,1.0,7,3,1981,0,1.0,255000
17137,1870,4780,3.75,4,1610,1.0,9,3,1951,2013,1.0,2500000
18514,2120,2400,3.0,0,1200,2.0,9,3,1954,2007,2.0,1100000
3699,1160,1400,3.25,0,240,2.0,7,3,2005,0,2.0,367500
9458,1170,1860,1.0,0,1100,1.0,7,4,1946,0,1.0,645000
8601,1700,1880,1.75,0,0,1.0,8,3,1967,0,1.0,559000
3610,3140,2650,2.5,0,0,2.0,9,3,1993,0,2.0,464000
6419,1230,1380,1.75,0,1000,1.0,7,3,1959,0,1.0,375000
10094,1230,1660,1.5,0,0,2.0,7,3,1983,0,2.0,139500
13903,2530,2620,3.25,0,420,1.0,8,3,1981,2004,1.0,810000
19342,2190,3220,3.25,4,1950,1.0,10,3,1973,0,1.0,1400000
5087,2560,2710,2.5,0,0,2.0,9,4,1988,0,2.0,823000
1297,1200,1680,1.75,0,330,1.0,7,3,1988,0,1.0,284000
2206,1470,1970,2.75,0,610,1.0,8,5,1940,0,1.0,783000
4787,1320,2790,1.0,0,0,1.0,7,4,1954,0,1.0,937500
1314,2150,2650,2.75,0,0,2.0,9,3,1996,0,2.0,595000
13478,2360,3240,2.25,0,900,2.0,9,5,1907,0,2.0,1330000
3713,900,1460,1.0,0,0,1.0,7,2,1953,0,1.0,157340
20603,3720,3100,3.25,0,0,2.0,9,3,2012,0,2.0,955000
14318,1870,2450,2.5,0,580,1.0,8,3,1990,0,1.0,537100
14892,1180,1500,1.75,0,520,1.0,7,5,1977,0,1.0,263950
20274,3960,2930,3.25,0,0,2.0,10,3,2014,0,2.0,919990
660,1140,1150,1.75,0,0,1.0,7,3,1986,0,1.0,269900
19544,980,1630,1.75,0,980,1.0,8,5,1912,0,1.0,724950
2029,900,1290,1.0,0,0,1.0,6,5,1915,1950,1.0,152900
1318,1750,1550,1.0,0,0,1.0,7,4,1967,0,1.0,432000
19415,2400,2420,2.5,0,0,2.0,8,3,1998,0,2.0,523000
10237,2380,2320,1.75,0,0,1.5,8,3,1966,0,1.5,315000
12995,1080,1300,2.5,0,270,2.0,7,3,2007,0,2.0,270000
20276,1190,1910,2.5,0,750,1.0,8,3,2010,0,1.0,425000
2426,1880,2790,2.75,1,1110,1.0,8,4,1977,0,1.0,350000
12306,1490,1510,2.25,0,0,2.0,7,3,1993,0,2.0,259500
8148,1760,2620,2.75,0,1600,1.0,8,4,1973,0,1.0,945800
16011,3140,2790,2.5,3,380,2.0,10,3,1929,0,2.0,1400000
12760,2630,2840,2.5,0,0,2.0,8,3,1996,0,2.0,650000
6778,1280,1700,1.75,0,1080,1.0,7,3,1955,0,1.0,700000
11554,1090,2090,1.0,0,150,1.0,6,3,1936,0,1.0,310000
13483,2520,2360,3.25,0,1350,2.0,10,3,1989,0,2.0,1130000
3316,2010,2530,2.5,4,300,2.0,8,4,1928,0,2.0,921000
4543,1240,1240,1.0,0,0,1.5,6,4,1904,0,1.5,221000
11679,1390,1340,1.5,0,0,3.0,7,3,2005,0,3.0,299950
12853,1600,1790,2.5,0,0,2.0,8,3,1991,0,2.0,280000
1467,850,1480,2.0,0,850,1.0,7,4,1941,0,1.0,652000
11031,2790,2990,2.5,0,0,2.0,9,3,2003,0,2.0,751000
4293,1250,1250,1.0,0,0,1.5,6,5,1939,0,1.5,219000
19403,1930,2280,2.25,0,0,1.0,8,3,1968,0,1.0,586000
10345,890,1540,2.0,0,650,1.0,7,3,1994,0,1.0,500000
5020,3920,2040,3.75,0,0,3.0,8,3,2013,0,3.0,1170000
19368,2040,1330,2.0,0,600,2.0,7,3,1949,0,2.0,750000
482,2990,2230,3.0,0,0,2.0,8,4,1973,0,2.0,849950
13962,1970,1970,2.5,0,0,2.0,7,3,2004,0,2.0,420000
21150,4140,2150,3.25,0,0,2.0,10,3,2013,0,2.0,1840000
16039,910,1560,2.0,0,800,1.0,7,4,1977,0,1.0,247500
18369,3600,2050,3.5,0,0,2.0,8,4,1996,0,2.0,660000
18784,1300,2400,2.75,0,1080,1.0,7,3,1984,0,1.0,361000
17396,1800,2450,2.5,0,0,2.0,8,3,1993,0,2.0,425000
814,3090,3470,4.25,2,1800,2.0,11,3,1999,0,2.0,2400000
10327,1640,3250,1.0,4,560,1.0,8,4,1956,0,1.0,680000
19289,1250,1300,1.0,0,0,1.0,7,3,1967,0,1.0,225000
7879,2110,3890,2.25,3,910,1.5,10,5,1916,1988,1.5,1900000
4711,2890,2330,2.5,0,0,2.0,8,3,1994,0,2.0,300000
8619,3330,2670,4.0,4,1130,2.0,9,3,1996,0,2.0,833450
13311,1450,1890,2.0,0,1000,1.0,7,3,1913,1980,1.0,800000
10024,2110,2180,2.5,0,0,2.0,9,3,1999,0,2.0,689000
20363,2520,2510,3.0,0,0,2.0,7,3,2002,0,2.0,500000
4306,1520,1520,3.0,0,0,3.0,7,3,2003,0,3.0,600000
1546,1100,1390,1.0,0,0,1.0,6,4,1944,0,1.0,150000
13634,1840,2260,2.5,0,400,2.0,7,3,2001,0,2.0,450000
15599,1040,1950,1.0,0,0,1.0,7,4,1937,0,1.0,227000
14352,1250,1350,1.0,0,0,1.0,7,4,1970,0,1.0,230000
12077,1070,1240,1.75,0,470,1.0,7,4,1987,0,1.0,257000
10996,890,1140,1.0,0,300,1.0,6,3,1951,0,1.0,190000
5280,820,1420,1.75,0,700,1.0,7,3,1969,0,1.0,460000
12205,2880,2080,3.5,0,840,2.0,10,3,2008,0,2.0,1450000
19244,1150,1170,1.0,0,0,1.5,6,4,1913,1957,1.5,168000
14234,1360,1280,1.0,0,0,1.5,6,3,1941,0,1.5,235000
12066,3270,2740,2.5,0,0,2.0,9,3,2007,0,2.0,725000
15795,2755,2820,2.5,0,0,2.0,8,3,2001,0,2.0,545000
6500,2510,3140,2.0,2,0,1.0,9,3,1994,0,1.0,557500
16724,1200,1200,1.0,0,0,1.0,6,5,1975,0,1.0,146300
2358,1040,1470,1.0,0,0,1.0,7,5,1971,0,1.0,234000
13956,2390,2090,2.75,0,0,2.0,8,3,1993,0,2.0,625000
3534,1410,1330,1.0,0,0,1.5,7,4,1953,0,1.5,355000
46,990,1228,1.0,0,0,1.0,6,3,1966,0,1.0,210490
4670,2520,2350,3.25,4,920,2.0,10,3,2014,0,2.0,1350000
2832,1460,2060,2.75,0,600,1.0,8,2,1978,0,1.0,675500
3944,1460,1570,1.75,0,0,1.0,7,3,1990,0,1.0,355000
13223,1090,1480,1.0,0,330,1.0,6,4,1981,0,1.0,248000
5529,770,1090,2.0,0,770,1.0,7,4,1946,0,1.0,525000
3848,2260,2180,2.5,2,0,1.0,6,4,1998,0,1.0,367000
5379,2170,2170,2.5,0,0,2.0,9,3,2003,0,2.0,638000
20514,3340,3240,2.75,0,0,2.0,9,3,2011,0,2.0,799000
13426,1960,1960,1.75,0,0,1.0,7,3,1970,0,1.0,480000
16509,1370,1920,1.75,0,470,1.0,8,3,1974,0,1.0,585000
5368,1370,1720,2.5,0,0,2.0,7,3,1995,0,2.0,231000
520,1190,1190,1.0,0,0,1.0,6,5,1958,0,1.0,288000
18631,1110,1890,1.0,0,550,1.0,7,4,1962,0,1.0,247500
8924,1830,1830,2.5,0,0,2.0,8,3,1994,0,2.0,284000
4973,1270,1540,1.0,0,390,1.0,7,3,1957,0,1.0,210000
14589,1040,1550,1.0,0,210,1.0,6,3,1925,0,1.0,449000
21460,1060,1260,2.5,0,210,2.0,8,3,2008,0,2.0,433000
6204,1450,1870,2.5,0,1210,1.0,7,4,1977,0,1.0,313100
17938,1730,2080,3.25,2,600,1.0,10,3,1964,2000,1.0,826000
9434,1810,1970,2.5,1,190,3.0,8,3,1994,0,3.0,593000
15028,2240,2260,3.0,2,350,2.0,9,3,1964,0,2.0,855000
18980,880,1100,1.0,0,0,1.0,6,3,1942,0,1.0,210000
19096,980,1430,1.75,0,440,1.0,7,4,1980,0,1.0,240000
