,date,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
11239,2015-03-17,3,up to 2,1.0,0,without,3,very good,1540,0,1900,1973,98077,47.721000000000004,-122.07799999999999,2060,67756,450000
4023,2015-03-17,4,up to 2,1.0,0,without,5,very good,2240,0,1948,0,98004,47.6177,-122.21700000000001,2500,10918,1350000
15802,2015-03-17,2,up to 2,1.0,0,without,3,very good,740,0,1943,0,98166,47.4793,-122.336,850,8775,230500
15820,2015-03-17,4,up to 2,1.0,0,without,4,very good,1930,0,1968,0,98008,47.6158,-122.10799999999999,2110,10290,670000
4391,2015-03-17,3,up to 4,2.0,0,without,3,very good,1860,150,2001,0,98118,47.5525,-122.26899999999999,1370,5100,475000
8399,2015-03-17,3,up to 2,1.0,0,without,3,very good,1000,730,1954,0,98136,47.5282,-122.391,1620,6240,510000
7573,2015-03-17,4,up to 4,1.0,0,without,3,very good,1780,1100,1977,0,98052,47.6658,-122.139,2500,10265,680000
21021,2015-03-17,4,up to 4,2.0,0,without,3,very good,2110,0,2013,0,98042,47.358999999999995,-122.08200000000001,1950,3825,327000
13789,2015-03-17,3,up to 4,2.0,0,without,3,very good,3320,0,1989,0,98166,47.428999999999995,-122.34100000000001,3430,15018,760000
20491,2015-03-17,3,up to 4,2.0,0,without,3,very good,1608,0,2012,0,98092,47.2583,-122.20299999999999,2009,5200,280000
10645,2015-03-17,3,up to 2,1.0,0,without,4,very good,1300,0,1968,0,98055,47.4568,-122.21,1770,8075,288000
21020,2015-03-17,4,up to 4,2.0,0,without,3,very good,2460,0,2005,0,98033,47.6684,-122.175,1850,9000,730000
1988,2015-03-17,4,up to 4,1.0,0,without,4,very good,1810,1510,1981,0,98006,47.5566,-122.15299999999999,2450,9821,962000
20266,2015-03-17,4,up to 4,2.0,0,without,3,very good,1847,0,2008,0,98001,47.2874,-122.257,1767,8000,216000
14657,2015-03-17,3,up to 2,1.5,0,without,4,very good,1490,600,1930,0,98122,47.6178,-122.28399999999999,2090,6270,860000
14728,2015-03-17,4,up to 4,2.0,0,without,3,very good,2510,0,2001,0,98056,47.4818,-122.18799999999999,2570,5119,410000
9483,2015-03-17,3,up to 2,1.0,0,without,4,very good,1380,0,1948,0,98155,47.7407,-122.3,1360,8147,380000
20253,2015-03-17,3,up to 4,2.0,0,without,3,very good,1741,0,2012,0,98030,47.379,-122.184,2002,5700,300000
19255,2015-03-17,4,up to 4,2.0,0,without,5,very good,2630,630,1937,0,98105,47.6598,-122.273,2600,5000,1550000
14598,2015-03-17,3,up to 2,1.0,0,without,4,very good,1440,500,1941,0,98117,47.6818,-122.38799999999999,1460,5500,525000
21577,2015-03-17,5,up to 4,2.0,0,with a view,3,very good,4170,0,2006,0,98056,47.5354,-122.181,3030,7980,1090000
1042,2015-03-17,2,up to 2,1.0,0,without,3,very good,820,0,1950,0,98055,47.452,-122.19,1660,15375,197500
2963,2015-03-17,2,up to 2,1.0,0,without,5,very good,810,0,1942,0,98199,47.6493,-122.398,1920,6000,510000
5692,2015-03-17,2,up to 2,1.0,0,without,3,very good,1660,0,2003,0,98053,47.7094,-122.031,1670,5580,559000
16717,2015-03-17,3,up to 2,1.0,0,without,3,very good,1370,0,1939,0,98177,47.7153,-122.361,1370,7697,468000
835,2015-03-17,3,up to 2,1.0,0,without,4,very good,1230,690,1977,0,98023,47.3272,-122.36200000000001,1980,9638,324500
5892,2015-03-17,3,up to 2,1.0,0,without,3,very good,1250,0,1956,0,98146,47.5065,-122.337,1040,6973,234900
16418,2015-03-17,4,up to 4,2.0,0,without,3,very good,2350,0,2003,0,98038,47.3507,-122.007,2190,5100,399950
6287,2015-03-17,3,up to 2,1.0,0,without,3,very good,1090,0,1994,0,98003,47.2613,-122.302,1660,9219,236000
12096,2015-03-17,3,up to 2,1.0,0,without,4,very good,1300,0,1959,0,98115,47.7005,-122.314,1370,5111,427000
14258,2015-03-17,3,up to 4,2.0,0,without,3,very good,1350,460,1997,0,98199,47.6513,-122.385,1600,1525,487500
16830,2015-03-17,9,up to 4,2.5,0,without,3,excelent,3870,750,1915,0,98105,47.6684,-122.309,2710,4320,1400000
8539,2015-03-17,4,up to 4,2.0,0,without,3,very good,2310,0,1997,0,98092,47.3287,-122.167,1850,6181,330000
6374,2015-03-17,3,up to 2,1.0,0,without,3,very good,940,0,1916,0,98107,47.6744,-122.383,1500,5000,356000
6575,2015-03-17,3,up to 2,1.0,0,without,5,very good,1460,0,1967,0,98008,47.6233,-122.10799999999999,1850,8148,480000
17648,2015-03-17,2,up to 2,1.0,0,without,3,very good,700,0,1945,0,98103,47.6958,-122.35700000000001,1160,6700,340000
5184,2015-03-17,2,up to 2,1.0,0,without,4,very good,670,0,1948,0,98118,47.5546,-122.274,1660,4100,190000
3452,2015-03-17,5,up to 4,1.0,0,without,3,excelent,2920,1170,2002,0,98034,47.7161,-122.219,1880,9255,1290000
19219,2015-03-17,3,up to 2,1.0,0,without,2,very good,960,0,1933,0,98024,47.5621,-121.86200000000001,1520,57499,200000
15576,2015-03-17,3,up to 2,1.0,0,without,3,very good,1450,0,1961,0,98133,47.7725,-122.34899999999999,1440,7316,430000
10576,2015-03-17,3,up to 4,2.0,0,without,3,very good,2190,0,2004,0,98038,47.3506,-122.04,2300,5654,379900
3232,2015-03-17,6,up to 4,1.0,0,without,5,very good,1798,1798,1964,0,98166,47.4388,-122.339,1894,10500,580000
16361,2015-03-17,2,up to 2,1.0,0,without,3,very good,620,0,1963,0,98168,47.4862,-122.33,1050,6600,175000
10539,2015-03-17,2,up to 2,1.5,0,without,4,very good,1270,0,1919,0,98122,47.6059,-122.295,2140,4550,510000
13591,2015-03-17,4,up to 4,2.0,0,without,4,very good,2250,0,1980,0,98007,47.621,-122.15100000000001,2730,13500,801501
17469,2015-03-17,3,up to 2,1.0,0,without,3,very good,980,980,1948,0,98106,47.5208,-122.36399999999999,1070,7480,363000
20115,2015-03-17,4,up to 4,2.0,0,without,3,very good,3190,0,2007,0,98052,47.6379,-122.111,2110,9300,925000
9068,2015-03-18,8,up to 4,1.5,0,without,3,very good,1210,1070,1911,0,98105,47.6675,-122.316,1610,3000,700000
4421,2015-03-18,4,up to 2,1.0,0,without,3,very good,1070,800,1959,0,98042,47.3775,-122.165,2100,10185,285000
8348,2015-03-18,2,up to 2,1.0,0,without,3,very good,580,1160,1915,0,98108,47.5211,-122.33,1440,5100,205000
19706,2015-03-18,4,up to 4,2.0,0,without,3,very good,2580,0,2015,0,98116,47.5674,-122.39200000000001,1290,5750,673000
14426,2015-03-18,2,up to 2,1.0,0,without,3,very good,1120,0,1942,1994,98115,47.6951,-122.316,1230,6380,438000
3748,2015-03-18,4,up to 4,2.0,0,without,4,very good,2070,0,1968,0,98072,47.773999999999994,-122.134,2190,21560,495000
6198,2015-03-18,3,up to 2,1.0,0,without,4,very good,1620,0,1966,0,98059,47.4749,-122.155,1660,10200,314000
4493,2015-03-18,4,up to 4,2.0,0,without,3,very good,3120,0,1998,0,98042,47.3645,-122.126,2980,8102,444900
8337,2015-03-18,5,up to 4,1.0,0,with a view,3,very good,3154,1913,1968,0,98003,47.3391,-122.325,2860,13957,452000
10690,2015-03-18,3,up to 2,1.0,0,without,4,very good,1400,0,1953,0,98133,47.7566,-122.337,1730,7562,415250
4868,2015-03-18,3,up to 2,1.0,0,without,3,very good,1300,0,1962,0,98024,47.5587,-121.904,1930,37638,369500
5182,2015-03-18,4,up to 2,1.0,0,without,5,very good,1850,0,1963,0,98059,47.5009,-122.164,1730,9110,329000
20508,2015-03-18,3,up to 4,3.0,0,without,3,very good,1410,0,2014,0,98116,47.5818,-122.402,1510,1352,529500
921,2015-03-18,3,up to 2,1.0,0,without,4,very good,1340,0,1958,0,98188,47.4405,-122.28,1340,8920,255000
8334,2015-03-18,3,up to 2,1.0,0,without,3,very good,960,0,1955,0,98118,47.5611,-122.28,1460,5400,545000
2671,2015-03-18,4,up to 4,2.0,0,without,3,very good,2240,0,1989,0,98029,47.5652,-122.01299999999999,2200,8017,689000
14463,2015-03-18,3,up to 2,1.0,0,without,3,very good,890,0,1910,0,98118,47.5153,-122.266,1230,6057,153500
13003,2015-03-18,3,up to 4,1.0,0,without,3,very good,1170,450,1969,0,98034,47.7248,-122.179,1800,7350,460000
5416,2015-03-18,3,up to 2,1.0,0,without,3,very good,840,0,1970,2014,98042,47.3743,-122.116,1010,6600,232000
18206,2015-03-18,3,up to 4,2.0,0,without,4,very good,1370,0,1993,0,98038,47.3504,-122.035,1370,6600,305000
4628,2015-03-18,3,up to 2,1.0,0,without,3,very good,1400,0,1951,0,98155,47.7508,-122.286,1950,7400,403000
15682,2015-03-18,3,up to 4,2.0,0,without,3,very good,2730,1070,1994,0,98023,47.3076,-122.397,2980,11110,450000
11409,2015-03-18,3,up to 4,2.0,0,with a view,4,very good,2090,515,1979,0,98033,47.6529,-122.20200000000001,2605,1979,1020000
15778,2015-03-18,3,up to 2,1.0,0,without,3,very good,1190,0,1968,0,98028,47.77,-122.264,1960,7200,268300
5412,2015-03-18,3,up to 2,1.0,0,without,3,very good,1730,430,1971,0,98028,47.7664,-122.262,2910,9570,433000
4656,2015-03-18,3,up to 4,2.0,0,without,5,very good,1650,730,1931,0,98199,47.6472,-122.39299999999999,2000,6000,886000
13843,2015-03-18,3,up to 4,2.0,0,without,3,very good,1880,0,1993,0,98038,47.3722,-122.044,2120,7188,380000
21069,2015-03-18,6,up to 4,2.0,0,without,3,very good,2800,0,1998,0,98117,47.6892,-122.389,1440,3960,677790
1444,2015-03-18,3,up to 4,2.0,0,without,3,very good,2090,0,2004,0,98052,47.68600000000001,-122.095,2520,5735,566000
18411,2015-03-18,4,up to 4,1.5,0,without,4,very good,1590,0,1925,0,98112,47.6401,-122.29899999999999,1590,4000,1060000
14291,2015-03-18,2,up to 2,1.0,0,without,5,very good,1080,0,1923,0,98117,47.6826,-122.39399999999999,1530,5000,460000
20134,2015-03-18,2,up to 4,2.0,0,without,3,very good,710,300,2006,0,98119,47.6363,-122.37100000000001,1140,1531,459000
13346,2015-03-18,4,up to 2,1.0,0,without,3,very good,1020,1020,1962,0,98103,47.6964,-122.336,1770,5047,551000
13586,2015-03-18,4,up to 2,1.5,0,without,3,very good,1780,0,1947,0,98115,47.6761,-122.29700000000001,2030,5000,654500
5110,2015-03-18,4,up to 4,1.0,0,without,3,very good,1670,640,1989,0,98011,47.7505,-122.182,2600,6077,470000
1045,2015-03-18,4,up to 4,1.0,0,without,4,very good,1270,940,1977,0,98011,47.7725,-122.198,2030,8862,465000
11891,2015-03-18,3,up to 2,1.0,0,without,3,very good,1370,300,1953,0,98148,47.4283,-122.323,1090,7753,280500
5829,2015-03-18,2,up to 2,1.5,0,without,3,very good,1180,0,1926,0,98103,47.6947,-122.346,980,5100,447500
17658,2015-03-18,3,up to 2,2.0,0,without,3,very good,2330,0,1964,0,98034,47.7037,-122.24,2330,16300,690000
5325,2015-03-18,3,up to 2,1.0,0,without,3,very good,1170,310,1960,0,98028,47.7766,-122.24799999999999,2230,14775,285000
1501,2015-03-18,6,up to 4,1.5,0,with a view,3,very good,2460,1380,1949,0,98178,47.506,-122.241,2170,6765,612000
1510,2015-03-18,5,up to 4,1.0,0,without,3,very good,1650,1250,1977,0,98011,47.7752,-122.197,2340,8869,413000
410,2015-03-18,3,up to 4,2.0,0,without,3,very good,1550,0,1991,0,98031,47.403999999999996,-122.191,1550,8134,268000
1474,2015-03-18,3,up to 4,2.0,0,without,3,very good,1500,0,1986,0,98034,47.7159,-122.20299999999999,1470,2418,400000
5142,2015-03-18,3,up to 2,1.5,0,without,5,very good,1050,0,1955,0,98022,47.2046,-121.99600000000001,1220,7670,235000
6491,2015-03-18,4,up to 4,2.0,0,without,4,very good,2130,0,1985,0,98092,47.262,-122.22,2100,8400,355000
10387,2015-03-18,3,up to 4,2.0,0,without,3,very good,1590,0,1985,0,98001,47.33,-122.27799999999999,1580,7500,285000
12812,2015-03-18,3,up to 2,1.0,0,without,3,very good,1680,0,1949,0,98146,47.5085,-122.385,1330,7910,599950
16053,2015-03-18,3,up to 2,1.0,0,without,3,very good,680,620,1950,1987,98006,47.567,-122.124,3080,8395,247500
11655,2015-03-18,4,up to 2,1.5,0,without,4,very good,1530,0,1913,0,98103,47.6529,-122.334,1650,4200,675000
11048,2015-03-18,3,up to 4,2.0,0,without,3,very good,2120,0,2005,0,98053,47.6811,-122.03399999999999,2370,5257,561000
10002,2015-03-18,3,up to 2,1.0,0,without,4,very good,1440,0,1958,0,98008,47.5996,-122.12,1440,7800,491000
3078,2015-03-18,4,up to 2,1.0,0,without,3,very good,1640,0,1963,0,98155,47.7471,-122.324,1500,9000,370000
17268,2015-03-18,4,up to 4,1.0,0,without,5,very good,2100,0,1969,0,98059,47.5078,-122.161,1750,7200,399000
5511,2015-03-18,4,up to 4,2.0,0,without,3,very good,2200,0,1986,0,98011,47.7355,-122.20200000000001,1970,7439,515000
9496,2015-03-18,4,up to 2,1.0,0,with a view,3,very good,1030,540,1981,0,98052,47.67100000000001,-122.135,1560,9698,525000
9990,2015-03-18,5,up to 4,1.0,0,without,5,very good,2190,970,1960,0,98034,47.7238,-122.165,2200,7761,620000
19254,2015-03-18,4,up to 2,1.5,0,without,3,very good,2170,150,1918,0,98117,47.6893,-122.365,1390,4800,555000
12770,2015-03-18,3,up to 2,1.0,0,without,2,very good,1160,0,1980,0,98059,47.4655,-122.072,1420,15450,361550
15594,2015-03-18,3,up to 2,1.0,0,without,4,very good,1350,0,1912,0,98118,47.5336,-122.27799999999999,1440,6000,300000
6898,2015-03-18,4,up to 4,2.0,0,without,3,very good,2290,0,1994,0,98198,47.3762,-122.318,2130,8796,349900
14319,2015-03-18,4,up to 4,2.0,0,without,3,very good,3250,0,2007,0,98031,47.4004,-122.20299999999999,2960,4650,353500
3011,2015-03-18,3,up to 2,1.0,0,without,3,very good,970,0,1957,0,98188,47.4369,-122.272,1000,8886,200450
12762,2015-03-18,3,up to 2,1.0,0,without,2,very good,790,0,1944,0,98178,47.4984,-122.24,960,6298,170000
12870,2015-03-18,4,up to 2,1.0,0,without,4,very good,1440,0,1961,0,98033,47.6775,-122.18,1720,9748,472500
10999,2015-03-18,3,up to 4,2.0,0,without,3,very good,2940,0,1992,0,98006,47.5418,-122.13600000000001,3090,10348,850000
2208,2015-03-18,4,up to 4,2.0,0,without,3,very good,3220,0,2002,0,98033,47.688,-122.163,3150,5083,760000
6040,2015-03-18,4,up to 2,1.0,0,without,3,very good,1370,460,1958,0,98146,47.4878,-122.34100000000001,1830,9271,245000
14856,2015-03-18,3,up to 4,2.0,0,without,3,very good,1690,0,1979,0,98052,47.6332,-122.10799999999999,1690,2855,431000
10734,2015-03-18,2,up to 2,1.0,0,without,3,very good,950,0,1951,0,98106,47.528,-122.352,1080,7620,287000
6708,2015-03-18,4,up to 4,2.0,0,with a view,3,excelent,3500,1200,1958,1995,98033,47.6899,-122.21700000000001,3210,15306,2650000
19924,2015-03-18,5,up to 4,2.0,0,without,3,very good,3050,0,2014,0,98056,47.5245,-122.184,2180,10800,740000
12252,2015-03-18,4,up to 4,2.0,0,with a view,3,very good,3500,0,2005,0,98065,47.5428,-121.861,3180,8028,655000
12674,2015-03-18,3,up to 2,1.0,0,without,4,very good,2290,0,1967,0,98042,47.3643,-122.111,1310,9600,209950
3306,2015-03-18,2,up to 2,1.0,0,without,4,very good,640,0,1918,0,98117,47.6776,-122.361,1460,4200,426000
4342,2015-03-18,3,up to 4,3.0,0,without,3,very good,1990,0,2012,0,98118,47.5404,-122.26799999999999,1280,5000,715000
20877,2015-03-18,3,up to 2,3.0,0,without,3,very good,1270,0,2006,0,98103,47.6933,-122.34200000000001,1330,1333,401000
12667,2015-03-18,3,up to 2,1.0,0,without,3,very good,1610,0,1978,0,98053,47.6718,-122.044,2510,58127,590000
7039,2015-03-18,4,up to 4,1.0,0,without,3,excelent,2460,890,1992,0,98075,47.5796,-121.99799999999999,3360,19460,845000
11146,2015-03-18,3,up to 2,1.0,0,without,4,very good,1280,0,1962,0,98031,47.3947,-122.197,1450,8316,220000
6165,2015-03-18,4,up to 2,1.5,0,without,3,very good,1440,0,1922,0,98178,47.501999999999995,-122.228,1440,9000,352000
13852,2015-03-18,3,up to 2,1.0,0,without,4,very good,1100,0,1969,0,98042,47.3643,-122.081,920,5200,225500
1742,2015-03-18,5,up to 2,2.0,0,without,3,very good,1940,0,1905,0,98103,47.6845,-122.33200000000001,1750,4800,780000
15692,2015-03-18,3,up to 4,1.0,0,without,4,very good,1300,400,1990,0,98033,47.6965,-122.197,1950,13163,660000
19445,2015-03-18,6,more than 4,2.0,0,without,3,very good,3580,940,1953,2008,98031,47.407,-122.21600000000001,2870,13068,550000
14617,2015-03-18,2,up to 2,1.0,0,without,3,very good,840,840,1914,0,98115,47.6976,-122.288,1830,6720,334000
10971,2015-03-18,4,up to 2,1.5,0,without,4,very good,1200,0,1970,0,98092,47.3024,-122.10600000000001,1200,11163,178000
17717,2015-03-18,3,up to 4,1.0,0,without,3,very good,1520,370,1977,0,98034,47.7103,-122.23200000000001,1830,7980,425000
20766,2015-03-18,4,up to 4,2.0,0,without,3,very good,2060,630,2014,0,98136,47.532,-122.384,1810,4590,760000
15138,2015-03-18,4,up to 4,1.5,0,with a view,4,very good,2590,1250,1939,0,98199,47.6388,-122.406,3280,5915,2150000
7518,2015-03-18,3,up to 2,3.0,0,without,3,very good,1270,0,2003,0,98103,47.6929,-122.34200000000001,1180,1360,380500
4104,2015-03-18,4,up to 4,2.0,0,without,3,very good,2820,0,2008,0,98155,47.7494,-122.304,1560,10125,685000
15696,2015-03-18,2,up to 2,1.0,0,without,3,very good,780,430,1940,0,98155,47.7376,-122.322,1070,7440,326000
3650,2015-03-18,3,up to 4,2.0,0,without,3,very good,1770,0,1992,0,98031,47.4034,-122.189,1650,7200,245000
6116,2015-03-18,4,up to 2,1.0,0,without,2,very good,1370,0,1947,0,98155,47.748999999999995,-122.31200000000001,1280,8100,420550
8471,2015-03-19,4,up to 4,2.0,0,without,3,very good,2170,0,1992,0,98031,47.4034,-122.167,2280,8616,340000
12814,2015-03-19,4,up to 2,1.0,0,without,3,very good,1560,1220,1964,0,98004,47.595,-122.20299999999999,2350,11700,870000
14464,2015-03-19,3,up to 2,1.0,0,without,3,very good,1350,0,1979,0,98034,47.7186,-122.236,1460,9461,414500
9712,2015-03-19,6,up to 2,1.0,0,without,2,very good,1200,700,1964,0,98125,47.7037,-122.296,1900,8240,649950
17113,2015-03-19,3,up to 4,2.0,0,without,3,very good,1670,0,2000,0,98027,47.531000000000006,-122.04700000000001,1670,2897,500000
3468,2015-03-19,4,up to 2,1.0,0,without,4,very good,1010,1010,1953,0,98178,47.5019,-122.235,1710,6000,355000
1055,2015-03-19,3,up to 2,1.0,0,without,4,very good,1140,0,1963,0,98034,47.7168,-122.196,1140,10412,379000
10695,2015-03-19,3,up to 4,1.5,0,with a view,3,very good,1970,0,1915,2002,98136,47.5374,-122.38799999999999,2140,5200,925500
15735,2015-03-19,3,up to 2,1.0,0,without,3,very good,880,280,1930,0,98115,47.6844,-122.306,1550,5120,508300
19185,2015-03-19,3,up to 2,1.0,0,without,3,very good,2190,0,1994,0,98146,47.5106,-122.365,1640,9719,464950
16946,2015-03-19,4,up to 4,2.0,0,without,3,very good,2910,0,2001,0,98168,47.4714,-122.273,1730,21420,499950
8431,2015-03-19,5,up to 4,1.0,0,without,3,very good,1540,1440,1982,0,98032,47.3641,-122.27799999999999,2310,8500,374900
8819,2015-03-19,3,up to 2,1.0,0,without,4,very good,1370,600,1961,0,98011,47.7603,-122.215,1880,9650,460000
3520,2015-03-19,3,up to 2,1.0,0,without,3,very good,1040,940,1956,1999,98042,47.4012,-122.11,2180,217799,350000
1071,2015-03-19,4,up to 4,1.0,0,with a view,4,very good,1480,1200,1962,0,98006,47.5634,-122.156,2940,8650,1240000
5164,2015-03-19,3,up to 2,1.0,0,without,4,very good,1100,0,1968,0,98092,47.3124,-122.18299999999999,1430,8415,240000
19578,2015-03-19,4,up to 4,2.0,0,without,3,very good,3750,0,1991,0,98092,47.3045,-122.103,2540,39413,725000
8548,2015-03-19,4,up to 4,2.0,0,without,3,very good,2400,0,1997,0,98133,47.7522,-122.338,2350,8310,442500
6982,2015-03-19,4,up to 2,1.0,0,without,4,very good,1410,730,1965,0,98007,47.622,-122.139,2080,8000,594000
21326,2015-03-19,4,up to 4,2.0,0,without,3,very good,3050,0,2014,0,98059,47.4857,-122.15299999999999,2730,5480,563950
7704,2015-03-19,3,up to 4,2.0,0,without,3,very good,2415,0,1981,0,98033,47.6506,-122.20200000000001,2660,2165,815000
7819,2015-03-19,3,up to 2,1.0,0,without,3,very good,1010,500,1955,0,98118,47.5293,-122.274,1710,8623,299000
3313,2015-03-19,3,up to 2,1.0,0,without,4,very good,1380,500,1977,0,98059,47.5116,-122.161,1970,8523,410000
13680,2015-03-19,3,up to 2,1.0,0,without,3,very good,1170,0,1960,0,98198,47.4211,-122.29,1550,8605,246500
19864,2015-03-19,3,up to 2,2.0,0,without,3,very good,1580,0,2006,0,98042,47.3338,-122.053,2280,5000,210000
16098,2015-03-19,2,up to 2,1.0,0,without,2,very good,890,0,1919,0,98178,47.4976,-122.225,1100,6000,180000
2749,2015-03-19,4,up to 2,1.0,0,without,4,very good,1110,130,1961,0,98198,47.3716,-122.31,1520,8147,265000
447,2015-03-19,3,up to 2,1.0,0,without,3,very good,1260,0,1972,0,98034,47.7355,-122.18,1510,5460,505000
8296,2015-03-19,3,up to 4,1.0,0,without,3,very good,1450,940,1973,0,98034,47.7339,-122.18299999999999,2390,10136,623000
11783,2015-03-19,3,up to 4,1.5,0,without,4,very good,1760,820,1978,0,98027,47.5314,-122.054,2140,10270,688888
5235,2015-03-19,5,up to 4,1.0,0,without,4,very good,1650,1400,1956,0,98040,47.5709,-122.214,2920,8904,1040000
13140,2015-03-19,4,up to 4,2.0,0,with a view,3,very good,1750,80,1923,0,98112,47.6315,-122.28200000000001,3100,7200,1250000
19775,2015-03-19,2,up to 4,2.0,0,without,3,very good,1180,280,2014,0,98119,47.6461,-122.36200000000001,1800,4269,655000
10929,2015-03-19,2,up to 2,1.0,0,without,3,very good,1350,0,2004,0,98053,47.718,-122.03399999999999,1350,4409,480000
15180,2015-03-19,3,up to 2,1.0,0,without,3,very good,960,140,1935,0,98178,47.4963,-122.249,1280,8890,157500
12399,2015-03-19,4,up to 2,1.0,0,without,3,very good,900,470,1970,0,98001,47.3344,-122.28,1370,7900,190848
547,2015-03-19,2,up to 2,2.0,0,without,3,very good,720,350,2008,0,98106,47.5213,-122.35700000000001,1070,928,259950
10492,2015-03-19,5,up to 4,1.0,0,with a view,4,very good,2590,0,1968,0,98040,47.545,-122.229,2780,11989,1500000
17311,2015-03-19,3,up to 2,1.5,0,without,4,very good,1300,750,1926,0,98112,47.6374,-122.304,2220,5960,739000
11537,2015-03-19,3,up to 2,1.0,0,without,3,very good,1310,0,1988,0,98038,47.3893,-122.051,1100,6360,290000
17571,2015-03-19,4,up to 4,1.0,0,without,3,very good,1260,1060,1943,2000,98040,47.5893,-122.23200000000001,1760,7200,770000
9490,2015-03-19,3,up to 4,3.0,0,without,4,very good,2370,0,1982,0,98074,47.6148,-122.057,2590,41553,860000
